pc_time,packet_no,target_index,track_id,x_m,y_m,speed_m_s,pv,distance_m,match_distance_m
2026-06-26T10:08:18,84,3,4,-0.05,-4.94,0.5,50,3.8,0.01
2026-06-26T10:08:24,85,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:08:24,85,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:08:24,85,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:08:24,85,3,4,-0.05,-4.92,0.5,50,3.8,0.01
2026-06-26T10:08:30,86,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:08:30,86,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:08:30,86,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:08:30,86,3,4,-0.05,-4.9,0.5,50,3.8,0.01
2026-06-26T10:08:36,87,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:08:36,87,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:08:36,87,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:08:36,87,3,4,-0.05,-4.88,0.5,50,3.8,0.01
2026-06-26T10:08:42,88,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:08:42,88,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:08:42,88,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:08:42,88,3,4,-0.05,-4.86,0.5,50,3.8,0.01
2026-06-26T10:08:48,89,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:08:48,89,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:08:48,89,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:08:48,89,3,4,-0.05,-4.84,0.5,50,3.8,0.01
2026-06-26T10:08:54,90,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:08:54,90,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:08:54,90,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:08:54,90,3,4,-0.05,-4.82,0.5,50,3.8,0.01
2026-06-26T10:09:00,91,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:00,91,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:00,91,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:00,91,3,4,-0.05,-4.8,0.5,50,3.8,0.01
2026-06-26T10:09:06,92,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:06,92,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:06,92,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:06,92,3,4,-0.05,-4.78,0.5,50,3.8,0.01
2026-06-26T10:09:12,93,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:12,93,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:12,93,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:12,93,3,4,-0.05,-4.76,0.5,50,3.8,0.01
2026-06-26T10:09:18,94,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:18,94,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:18,94,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:18,94,3,4,-0.05,-4.74,0.5,50,3.8,0.01
2026-06-26T10:09:24,95,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:24,95,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:24,95,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:24,95,3,4,-0.05,-4.72,0.5,50,3.8,0.01
2026-06-26T10:09:30,96,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:30,96,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:30,96,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:30,96,3,4,-0.05,-4.7,0.5,50,3.8,0.01
2026-06-26T10:09:36,97,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:36,97,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:36,97,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:36,97,3,4,-0.05,-4.68,0.5,50,3.8,0.01
2026-06-26T10:09:42,98,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:42,98,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:42,98,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:42,98,3,4,-0.05,-4.66,0.5,50,3.8,0.01
2026-06-26T10:09:48,99,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:48,99,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:48,99,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:48,99,3,4,-0.05,-4.64,0.5,50,3.8,0.01
2026-06-26T10:09:54,100,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:09:54,100,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:09:54,100,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:09:54,100,3,4,-0.05,-4.62,0.5,50,3.8,0.01
2026-06-26T10:10:00,101,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:00,101,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:00,101,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:00,101,3,4,-0.05,-4.6,0.5,50,3.8,0.01
2026-06-26T10:10:06,102,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:06,102,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:06,102,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:06,102,3,4,-0.05,-4.58,0.5,50,3.8,0.01
2026-06-26T10:10:12,103,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:12,103,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:12,103,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:12,103,3,4,-0.05,-4.56,0.5,50,3.8,0.01
2026-06-26T10:10:18,104,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:18,104,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:18,104,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:18,104,3,4,-0.05,-4.54,0.5,50,3.8,0.01
2026-06-26T10:10:24,105,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:24,105,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:24,105,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:24,105,3,4,-0.05,-4.52,0.5,50,3.8,0.01
2026-06-26T10:10:30,106,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:30,106,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:30,106,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:30,106,3,4,-0.05,-4.5,0.5,50,3.8,0.01
2026-06-26T10:10:36,107,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:36,107,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:36,107,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:36,107,3,4,-0.05,-4.48,0.5,50,3.8,0.01
2026-06-26T10:10:42,108,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:42,108,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:42,108,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:42,108,3,4,-0.05,-4.46,0.5,50,3.8,0.01
2026-06-26T10:10:48,109,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:48,109,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:48,109,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:48,109,3,4,-0.05,-4.44,0.5,50,3.8,0.01
2026-06-26T10:10:54,110,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:10:54,110,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:10:54,110,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:10:54,110,3,4,-0.05,-4.42,0.5,50,3.8,0.01
2026-06-26T10:11:00,111,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:00,111,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:00,111,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:00,111,3,4,-0.05,-4.4,0.5,50,3.8,0.01
2026-06-26T10:11:06,112,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:06,112,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:06,112,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:06,112,3,4,-0.05,-4.38,0.5,50,3.8,0.01
2026-06-26T10:11:12,113,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:12,113,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:12,113,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:12,113,3,4,-0.05,-4.36,0.5,50,3.8,0.01
2026-06-26T10:11:18,114,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:18,114,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:18,114,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:18,114,3,4,-0.05,-4.34,0.5,50,3.8,0.01
2026-06-26T10:11:24,115,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:24,115,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:24,115,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:24,115,3,4,-0.05,-4.32,0.5,50,3.8,0.01
2026-06-26T10:11:30,116,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:30,116,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:30,116,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:30,116,3,4,-0.05,-4.3,0.5,50,3.8,0.01
2026-06-26T10:11:36,117,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:36,117,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:36,117,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:36,117,3,4,-0.05,-4.28,0.5,50,3.8,0.01
2026-06-26T10:11:42,118,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:42,118,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:42,118,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:42,118,3,4,-0.05,-4.26,0.5,50,3.8,0.01
2026-06-26T10:11:48,119,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:48,119,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:48,119,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:48,119,3,4,-0.05,-4.24,0.5,50,3.8,0.01
2026-06-26T10:11:54,120,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:11:54,120,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:11:54,120,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:11:54,120,3,4,-0.05,-4.22,0.5,50,3.8,0.01
2026-06-26T10:12:00,121,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:00,121,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:00,121,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:00,121,3,4,-0.05,-4.2,0.5,50,3.8,0.01
2026-06-26T10:12:06,122,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:06,122,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:06,122,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:06,122,3,4,-0.05,-4.18,0.5,50,3.8,0.01
2026-06-26T10:12:12,123,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:12,123,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:12,123,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:12,123,3,4,-0.05,-4.16,0.5,50,3.8,0.01
2026-06-26T10:12:18,124,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:18,124,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:18,124,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:18,124,3,4,-0.05,-4.14,0.5,50,3.8,0.01
2026-06-26T10:12:24,125,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:24,125,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:24,125,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:24,125,3,4,-0.05,-4.12,0.5,50,3.8,0.01
2026-06-26T10:12:30,126,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:30,126,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:30,126,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:30,126,3,4,-0.05,-4.1,0.5,50,3.8,0.01
2026-06-26T10:12:36,127,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:36,127,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:36,127,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:36,127,3,4,-0.05,-4.08,0.5,50,3.8,0.01
2026-06-26T10:12:42,128,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:42,128,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:42,128,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:42,128,3,4,-0.05,-4.06,0.5,50,3.8,0.01
2026-06-26T10:12:48,129,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:48,129,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:48,129,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:48,129,3,4,-0.05,-4.04,0.5,50,3.8,0.01
2026-06-26T10:12:54,130,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:12:54,130,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:12:54,130,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:12:54,130,3,4,-0.05,-4.02,0.5,50,3.8,0.01
2026-06-26T10:13:00,131,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:00,131,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:00,131,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:00,131,3,4,-0.05,-4.0,0.5,50,3.8,0.01
2026-06-26T10:13:06,132,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:06,132,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:06,132,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:06,132,3,4,-0.05,-3.98,0.5,50,3.8,0.01
2026-06-26T10:13:12,133,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:12,133,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:12,133,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:12,133,3,4,-0.05,-3.96,0.5,50,3.8,0.01
2026-06-26T10:13:18,134,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:18,134,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:18,134,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:18,134,3,4,-0.05,-3.94,0.5,50,3.8,0.01
2026-06-26T10:13:24,135,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:24,135,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:24,135,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:24,135,3,4,-0.05,-3.92,0.5,50,3.8,0.01
2026-06-26T10:13:30,136,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:30,136,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:30,136,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:30,136,3,4,-0.05,-3.9,0.5,50,3.8,0.01
2026-06-26T10:13:36,137,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:36,137,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:36,137,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:36,137,3,4,-0.05,-3.88,0.5,50,3.8,0.01
2026-06-26T10:13:42,138,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:42,138,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:42,138,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:42,138,3,4,-0.05,-3.86,0.5,50,3.8,0.01
2026-06-26T10:13:48,139,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:48,139,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:48,139,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:48,139,3,4,-0.05,-3.84,0.5,50,3.8,0.01
2026-06-26T10:13:54,140,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:13:54,140,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:13:54,140,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:13:54,140,3,4,-0.05,-3.82,0.5,50,3.8,0.01
2026-06-26T10:14:00,141,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:00,141,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:00,141,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:00,141,3,4,-0.05,-3.8,0.5,50,3.8,0.01
2026-06-26T10:14:06,142,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:06,142,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:06,142,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:06,142,3,4,-0.05,-3.78,0.5,50,3.8,0.01
2026-06-26T10:14:12,143,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:12,143,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:12,143,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:12,143,3,4,-0.05,-3.76,0.5,50,3.8,0.01
2026-06-26T10:14:18,144,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:18,144,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:18,144,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:18,144,3,4,-0.05,-3.74,0.5,50,3.8,0.01
2026-06-26T10:14:24,145,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:24,145,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:24,145,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:24,145,3,4,-0.05,-3.72,0.5,50,3.8,0.01
2026-06-26T10:14:30,146,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:30,146,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:30,146,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:30,146,3,4,-0.05,-3.7,0.5,50,3.8,0.01
2026-06-26T10:14:36,147,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:36,147,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:36,147,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:36,147,3,4,-0.05,-3.68,0.5,50,3.8,0.01
2026-06-26T10:14:42,148,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:42,148,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:42,148,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:42,148,3,4,-0.05,-3.66,0.5,50,3.8,0.01
2026-06-26T10:14:48,149,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:48,149,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:48,149,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:48,149,3,4,-0.05,-3.64,0.5,50,3.8,0.01
2026-06-26T10:14:54,150,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:14:54,150,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:14:54,150,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:14:54,150,3,4,-0.05,-3.62,0.5,50,3.8,0.01
2026-06-26T10:15:00,151,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:00,151,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:00,151,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:00,151,3,4,-0.05,-3.6,0.5,50,3.8,0.01
2026-06-26T10:15:06,152,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:06,152,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:06,152,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:06,152,3,4,-0.05,-3.58,0.5,50,3.8,0.01
2026-06-26T10:15:12,153,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:12,153,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:12,153,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:12,153,3,4,-0.05,-3.56,0.5,50,3.8,0.01
2026-06-26T10:15:18,154,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:18,154,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:18,154,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:18,154,3,4,-0.05,-3.54,0.5,50,3.8,0.01
2026-06-26T10:15:24,155,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:24,155,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:24,155,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:24,155,3,4,-0.05,-3.52,0.5,50,3.8,0.01
2026-06-26T10:15:30,156,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:30,156,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:30,156,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:30,156,3,4,-0.05,-3.5,0.5,50,3.8,0.01
2026-06-26T10:15:36,157,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:36,157,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:36,157,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:36,157,3,4,-0.05,-3.48,0.5,50,3.8,0.01
2026-06-26T10:15:42,158,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:42,158,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:42,158,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:42,158,3,4,-0.05,-3.46,0.5,50,3.8,0.01
2026-06-26T10:15:48,159,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:48,159,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:48,159,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:48,159,3,4,-0.05,-3.44,0.5,50,3.8,0.01
2026-06-26T10:15:54,160,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:15:54,160,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:15:54,160,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:15:54,160,3,4,-0.05,-3.42,0.5,50,3.8,0.01
2026-06-26T10:16:00,161,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:00,161,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:00,161,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:00,161,3,4,-0.05,-3.4,0.5,50,3.8,0.01
2026-06-26T10:16:06,162,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:06,162,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:06,162,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:06,162,3,4,-0.05,-3.38,0.5,50,3.8,0.01
2026-06-26T10:16:12,163,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:12,163,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:12,163,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:12,163,3,4,-0.05,-3.36,0.5,50,3.8,0.01
2026-06-26T10:16:18,164,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:18,164,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:18,164,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:18,164,3,4,-0.05,-3.34,0.5,50,3.8,0.01
2026-06-26T10:16:24,165,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:24,165,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:24,165,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:24,165,3,4,-0.05,-3.32,0.5,50,3.8,0.01
2026-06-26T10:16:30,166,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:30,166,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:30,166,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:30,166,3,4,-0.05,-3.3,0.5,50,3.8,0.01
2026-06-26T10:16:36,167,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:36,167,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:36,167,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:36,167,3,4,-0.05,-3.28,0.5,50,3.8,0.01
2026-06-26T10:16:42,168,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:42,168,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:42,168,2,3,0.0,1.0,0.3,50,2.0,0.01
